Date,Open,High,Low,Close,Adj Close,Volume
2020-04-27,31743.08008,31743.08008,31743.08008,31743.08008,31743.08008,0
2020-04-28,32114.51758,32114.51758,32114.51758,32114.51758,32114.51758,0
2020-04-29,32720.15625,32720.15625,32720.15625,32720.15625,32720.15625,0
2020-04-30,33717.61328,33717.61328,33717.61328,33717.61328,33717.61328,0
2020-05-04,31715.35352,31715.35352,31715.35352,31715.35352,31715.35352,0
2020-05-05,31453.51172,31453.51172,31453.51172,31453.51172,31453.51172,0
2020-05-06,31685.74805,31685.74805,31685.74805,31685.74805,31685.74805,0
2020-05-07,31443.37695,31443.37695,31443.37695,31443.37695,31443.37695,0
2020-05-08,31642.70313,31642.70313,31642.70313,31642.70313,31642.70313,0
2020-05-11,31561.21875,31561.21875,31561.21875,31561.21875,31561.21875,0
2020-05-12,31371.125,31371.125,31371.125,31371.125,31371.125,0
2020-05-13,32008.60547,32008.60547,32008.60547,32008.60547,32008.60547,0
2020-05-14,31122.88867,31122.88867,31122.88867,31122.88867,31122.88867,0
2020-05-15,31097.72656,31097.72656,31097.72656,31097.72656,31097.72656,0
2020-05-18,30028.97656,30028.97656,30028.97656,30028.97656,30028.97656,0
2020-05-19,30196.16602,30196.16602,30196.16602,30196.16602,30196.16602,0
2020-05-20,30818.61133,30818.61133,30818.61133,30818.61133,30818.61133,0
2020-05-21,30932.9043,30932.9043,30932.9043,30932.9043,30932.9043,0
2020-05-22,30672.58789,30672.58789,30672.58789,30672.58789,30672.58789,0
2020-05-26,30609.29688,30609.29688,30609.29688,30609.29688,30609.29688,0
2020-05-27,31605.2168,31605.2168,31605.2168,31605.2168,31605.2168,0
2020-05-28,32200.58594,32200.58594,32200.58594,32200.58594,32200.58594,0
2020-05-29,32424.0957,32424.0957,32424.0957,32424.0957,32424.0957,0
2020-06-01,33303.52344,33303.52344,33303.52344,33303.52344,33303.52344,0
2020-06-02,33825.52734,33825.52734,33825.52734,33825.52734,33825.52734,0
2020-06-03,34109.53906,34109.53906,34109.53906,34109.53906,34109.53906,0
2020-06-04,33980.70313,33980.70313,33980.70313,33980.70313,33980.70313,0
2020-06-05,34287.24219,34287.24219,34287.24219,34287.24219,34287.24219,0
2020-06-08,34370.58203,34370.58203,34370.58203,34370.58203,34370.58203,0
2020-06-09,33956.69141,33956.69141,33956.69141,33956.69141,33956.69141,0
2020-06-10,34247.05078,34247.05078,34247.05078,34247.05078,34247.05078,0
2020-06-11,33538.36719,33538.36719,33538.36719,33538.36719,33538.36719,0
2020-06-12,33780.88672,33780.88672,33780.88672,33780.88672,33780.88672,0
2020-06-15,33228.80078,33228.80078,33228.80078,33228.80078,33228.80078,0
2020-06-16,33605.21875,33605.21875,33605.21875,33605.21875,33605.21875,0
2020-06-17,33507.91797,33507.91797,33507.91797,33507.91797,33507.91797,0
2020-06-18,34208.04688,34208.04688,34208.04688,34208.04688,34208.04688,0
2020-06-19,34731.72656,34731.72656,34731.72656,34731.72656,34731.72656,0
2020-06-22,34911.32031,34911.32031,34911.32031,34911.32031,34911.32031,0
2020-06-23,35430.43359,35430.43359,35430.43359,35430.43359,35430.43359,0
2020-06-24,34868.98438,34868.98438,34868.98438,34868.98438,34868.98438,0
2020-06-25,34842.09766,34842.09766,34842.09766,34842.09766,34842.09766,0
2020-06-26,35171.27344,35171.27344,35171.27344,35171.27344,35171.27344,0
2020-06-29,34961.51563,34961.51563,34961.51563,34961.51563,34961.51563,0
2020-06-30,34915.80078,34915.80078,34915.80078,34915.80078,34915.80078,0
2020-07-01,35414.45313,35414.45313,35414.45313,35414.45313,35414.45313,0
2020-07-02,null,null,null,null,null,null
2020-07-03,null,null,null,null,null,null
2020-07-06,36487.27734,36487.27734,36487.27734,36487.27734,36487.27734,0
2020-07-07,36674.52344,36674.52344,36674.52344,36674.52344,36674.52344,0
2020-07-08,36329.01172,36329.01172,36329.01172,36329.01172,36329.01172,0
2020-07-09,36737.6875,36737.6875,36737.6875,36737.6875,36737.6875,0
2020-07-10,36594.33203,36594.33203,36594.33203,36594.33203,36594.33203,0
2020-07-13,36693.69141,36693.69141,36693.69141,36693.69141,36693.69141,0
2020-07-14,36033.05859,36033.05859,36033.05859,36033.05859,36033.05859,0
2020-07-15,36051.80469,36051.80469,36051.80469,36051.80469,36051.80469,0
2020-07-16,36471.67969,36471.67969,36471.67969,36471.67969,36471.67969,0
2020-07-17,37020.14063,37020.14063,37020.14063,37020.14063,37020.14063,0
2020-07-20,37418.98828,37418.98828,37418.98828,37418.98828,37418.98828,0
2020-07-21,37930.32813,37930.32813,37930.32813,37930.32813,37930.32813,0
2020-07-22,37871.51953,37871.51953,37871.51953,37871.51953,37871.51953,0
2020-07-23,38140.47266,38140.47266,38140.47266,38140.47266,38140.47266,0
2020-07-24,38128.89844,38128.89844,38128.89844,38128.89844,38128.89844,0
2020-07-27,37934.73047,37934.73047,37934.73047,37934.73047,37934.73047,0
2020-07-28,38492.95313,38492.95313,38492.95313,38492.95313,38492.95313,0
2020-07-29,38071.13281,38071.13281,38071.13281,38071.13281,38071.13281,0
2020-07-30,37736.07031,37736.07031,37736.07031,37736.07031,37736.07031,0
2020-07-31,37606.89453,37606.89453,37606.89453,37606.89453,37606.89453,0
2020-08-03,36939.59766,36939.59766,36939.59766,36939.59766,36939.59766,0
2020-08-04,37687.91016,37687.91016,37687.91016,37687.91016,37687.91016,0
2020-08-05,37663.33203,37663.33203,37663.33203,37663.33203,37663.33203,0
2020-08-06,38025.45313,38025.45313,38025.45313,38025.45313,38025.45313,0
2020-08-07,38040.57031,38040.57031,38040.57031,38040.57031,38040.57031,0
2020-08-10,38182.07813,38182.07813,38182.07813,38182.07813,38182.07813,0
2020-08-11,38407.00781,38407.00781,38407.00781,38407.00781,38407.00781,0
2020-08-12,38369.625,38369.625,38369.625,38369.625,38369.625,0
2020-08-13,38310.49609,38310.49609,38310.49609,38310.49609,38310.49609,0
2020-08-14,37877.33984,37877.33984,37877.33984,37877.33984,37877.33984,0
2020-08-17,38050.78125,38050.78125,38050.78125,38050.78125,38050.78125,0
2020-08-18,38528.32422,38528.32422,38528.32422,38528.32422,38528.32422,0
2020-08-19,38614.79297,38614.79297,38614.79297,38614.79297,38614.79297,0
2020-08-20,38220.38672,38220.38672,38220.38672,38220.38672,38220.38672,0
2020-08-21,38434.72266,38434.72266,38434.72266,38434.72266,38434.72266,0
2020-08-24,38799.08203,38799.08203,38799.08203,38799.08203,38799.08203,0
2020-08-25,38843.87891,38843.87891,38843.87891,38843.87891,38843.87891,0
2020-08-26,39073.92188,39073.92188,39073.92188,39073.92188,39073.92188,0
2020-08-27,39113.46875,39113.46875,39113.46875,39113.46875,39113.46875,0
2020-08-28,39467.30859,39467.30859,39467.30859,39467.30859,39467.30859,0
2020-08-31,38628.29297,38628.29297,38628.29297,38628.29297,38628.29297,0
2020-09-01,38900.79688,38900.79688,38900.79688,38900.79688,38900.79688,0
2020-09-02,39086.03125,39086.03125,39086.03125,39086.03125,39086.03125,0
2020-09-03,38990.94141,38990.94141,38990.94141,38990.94141,38990.94141,0
2020-09-04,38357.18359,38357.18359,38357.18359,38357.18359,38357.18359,0
2020-09-07,null,null,null,null,null,null
2020-09-08,38365.35156,38365.35156,38365.35156,38365.35156,38365.35156,0
2020-09-09,38193.92188,38193.92188,38193.92188,38193.92188,38193.92188,0
2020-09-10,38840.32422,38840.32422,38840.32422,38840.32422,38840.32422,0
2020-09-11,38854.54688,38854.54688,38854.54688,38854.54688,38854.54688,0
2020-09-14,38756.62891,38756.62891,38756.62891,38756.62891,38756.62891,0
2020-09-15,39044.35156,39044.35156,39044.35156,39044.35156,39044.35156,0
2020-09-16,39302.85156,39302.85156,39302.85156,39302.85156,39302.85156,0
2020-09-17,38979.84375,38979.84375,38979.84375,38979.84375,38979.84375,0
2020-09-18,38845.82031,38845.82031,38845.82031,38845.82031,38845.82031,0
2020-09-21,38034.14063,38034.14063,38034.14063,38034.14063,38034.14063,0
2020-09-22,37734.07813,37734.07813,37734.07813,37734.07813,37734.07813,0
2020-09-23,37668.41797,37668.41797,37668.41797,37668.41797,37668.41797,0
2020-09-24,36553.59375,36553.59375,36553.59375,36553.59375,36553.59375,0
2020-09-25,37388.66406,37388.66406,37388.66406,37388.66406,37388.66406,0
2020-09-28,37981.62891,37981.62891,37981.62891,37981.62891,37981.62891,0
2020-09-29,37973.22656,37973.22656,37973.22656,37973.22656,37973.22656,0
2020-09-30,38067.92578,38067.92578,38067.92578,38067.92578,38067.92578,0
2020-10-01,38697.05078,38697.05078,38697.05078,38697.05078,38697.05078,0
2020-10-05,38973.69531,38973.69531,38973.69531,38973.69531,38973.69531,0
2020-10-06,39574.57031,39574.57031,39574.57031,39574.57031,39574.57031,0
2020-10-07,39878.94531,39878.94531,39878.94531,39878.94531,39878.94531,0
2020-10-08,40182.67578,40182.67578,40182.67578,40182.67578,40182.67578,0
2020-10-09,40509.48438,40509.48438,40509.48438,40509.48438,40509.48438,0
2020-10-12,40593.79688,40593.79688,40593.79688,40593.79688,40593.79688,0
2020-10-13,40625.51563,40625.51563,40625.51563,40625.51563,40625.51563,0
2020-10-14,40794.73828,40794.73828,40794.73828,40794.73828,40794.73828,0
2020-10-15,39728.41406,39728.41406,39728.41406,39728.41406,39728.41406,0
2020-10-16,39982.98047,39982.98047,39982.98047,39982.98047,39982.98047,0
2020-10-19,40431.59766,40431.59766,40431.59766,40431.59766,40431.59766,0
2020-10-20,40544.37109,40544.37109,40544.37109,40544.37109,40544.37109,0
